,video_id,comment_desc,comment_publish
14093,1qEZwj_Iacw,"best government ever <a href=""http://www.youtube.com/results?search_query=%23modi2024"">#modi2024</a>",
14094,1qEZwj_Iacw,"IMO Implementing UHI is more challenging than UPI<br>Govt should do this type of things with driving licences as well, if you are a bad driver then insurance will go high and your driving score will be decrease and after some level license will be canceled automatically from the system. Probably Canada and all other developed countries using this type of system",
14095,1qEZwj_Iacw,Great work Think School!,
14096,1qEZwj_Iacw,I think solution for &quot;wrong information input&quot; as mentioned by you by uneducated people in their profile related to health can be solved by keeping health related simptoms options to fill information regarding the health.,
14097,1qEZwj_Iacw,No doubt this is necessary but it will also be undoubtedly misused by companies to sell/buy data.,
14098,1qEZwj_Iacw,What about data protection?,
14099,1qEZwj_Iacw,All this data are high risk if hacked by someone who intended to get down India&#39;s economy. . The data must be secured in value more then a country army data base.,
14100,qL4DvHZUPfc,"do you use Paytm? Are you an investor in Paytm? Do you know about Paytm’s buyback strategy?<br>If you said yes for any of the above questions, watch the video!<br><br>Also,<br>You can get a job in Data Analytics:- <a href=""https://bit.ly/3wmzV3Y"">https://bit.ly/3wmzV3Y</a><br>Use code:-“TS20” for 20% fee discount!<br>(Exclusive benefits this Republic day )",
14101,qL4DvHZUPfc,Isnt most of startups just scam ?,
14102,qL4DvHZUPfc,sir can you please make video on phone pe,
14103,qL4DvHZUPfc,Great video. Just one thing. Why is Modi in the thumbnail? 😂 Are you guys by any chance doing some free PR for BJP? I can see a loooooot of thumbnails where Modi&#39;s face is not required at all ...<br>Or is this a clickbait thing where modi&#39;s face leads to more clicks? <br><br>Curious,
14104,qL4DvHZUPfc,Thanks Brother.🏆🔥,
14105,qL4DvHZUPfc,Bro very insightful video!,
14106,qL4DvHZUPfc,Bro..Which Mutual Fund perform last 10 years.  Please make video,
14107,qL4DvHZUPfc,PLEASE MAKE VIDEO ON MASS LAYOFF OF JOBS FROM DIFFERENT COMPANY S AMID RECESSION FEARS....WILL THIS BE NORMAL AGAIN..IF YES WHEN IS THE POSSIBILITIES..,
14108,qL4DvHZUPfc,Your videos are good but if a company is making a loss it can not have a P/e ratio as p/e ratio only comes for the stock which are in profits. Hence the 3rd point is invalid.,
14109,qL4DvHZUPfc,Paytm was shady since day 1,
14110,qL4DvHZUPfc,So there won&#39;t be any capital gains tax  on the shares sold in buyback ??,
14111,qL4DvHZUPfc,I think they are trying to cut dividend amount of shareholders by decreasing their shares,
14112,qL4DvHZUPfc,EPS depends on total no of shares or shares trading in market?,
14113,qL4DvHZUPfc,This buyback will also increase promoters holding.,
14114,qL4DvHZUPfc,Interesting,
14115,qL4DvHZUPfc,"Scam is the second wife of &quot;Indian stock exchange.&quot; If anybody blindly believes in the Indian stock exchanges they are fools. Trust no one except TATA, BIRLAS and Mahindra groups. RIL group is big no for investment.",
14116,qL4DvHZUPfc,"Even after all of these talks ,,,real hidden  reason is not touched by you..<br>big stake holders want to raise their STAKE PERCENTAGE in the company.....<br>That is the only reason here in Paytm case....and in most of  the buybacks ...",
14117,qL4DvHZUPfc,Your background music is awesome please tell me the name 🙂,
14118,qL4DvHZUPfc,Why u don&#39;t explain in hindi😢buy back concept went above my head,
14119,qL4DvHZUPfc,"Hello Ganesh, I have one doubt, whlie explaining EPS, you said company has 100 shares and a profit of Rs 5000 but when company applies buy back strategy, you said EPS will change from 50 to 62.5. My question is if the company is performing buy back then its profit should decrease right? If not what fund does the company use to buy back its shares wjthout reducing its profit and how it works?",
14120,qL4DvHZUPfc,<b>Paytm is chaina based company</b> ..<br>And i preferred made in india &amp;<br>non chain apps😍,
14121,qL4DvHZUPfc,"It is such a shit company. As an employee, working in it is like hell. It has the worst company culture and it hires the people who.make the culture even worse",
14122,qL4DvHZUPfc,"Honestly speaking, there is nothing to be proud of being Indian. I mean what&#39;s there to be proud about a nation which has a low gdp per capita, hdi rank of 130, low rank in innovation and competitiveness, high corruption, weak passport, disunity, religious disharmony, brain drain and many other never ending problems. In reality, people will truly feel proud of their country if it gives them economic prosperity and top quality life. Culture, history and all that crap are secondary and don&#39;t pay the bills. The overproud Indians who brag all over the internet of being proud of being Indian will dash out of India faster than light if they get a foreign visa. Talking about the army, most people join the army and other govt departments just to make money and get benefits, not out of patriotism.",
14123,qL4DvHZUPfc,Sir please make videos on adani enterprises FPO <br><br>Much much needed video,
14124,qL4DvHZUPfc,"YOU ARE TOTALLY WRONG ON FACTS, DIVIDEND IS ALSO TAXABLE....",
14125,qL4DvHZUPfc,UPI kills PayTM totally and fully.,
14126,qL4DvHZUPfc,Nice content ✅. I believe everyone have the ability of making huge profit every week from the crypto market💯.<br><br>than any other investment 📈💹,
14127,qL4DvHZUPfc,Just close your eyes n buy ITC don&#39;t go by junk stocks,
14128,qL4DvHZUPfc,👍,
14129,qL4DvHZUPfc,"Pretty much out of context , but would you be able to make a case study on Mumbai&#39;s Dabbawalas , recently Harvard University too made a case study on them.",
14130,qL4DvHZUPfc,❤❤,
14131,qL4DvHZUPfc,👌,
14132,qL4DvHZUPfc,"Bro, best video and literally got to know a lot from this<br>Btw must say your speaking skills are just lit🔥🔥<br>Just saying your speaking skills are just like politicians very effective but yours is useful too<br>❣️❣️💯💯",
14133,qL4DvHZUPfc,I didn&#39;t understand clearly although the video was simple maybe because I&#39;m not very used to this. Good job 👍🏻 keep showing us the real things,
14134,qL4DvHZUPfc,"This was really helpful, simple and thoroughly explained. Awesome, thank you team Thinkschool.",
14135,qL4DvHZUPfc,"Two Questions: <br>1. Buy Back announced at 810 and it is from Open market, means they have bought it at avg ~600/ share (daily buyback declaration), How its gonna benefit the retailer ?   <br>2. If they had good intentions at all why didnt they have a tender offer? <br><br>As a retailer, people do not have any clue when the buyback gets completed....",
14136,qL4DvHZUPfc,Fact check paytm aint buying the shares at 52 percent premium. They are just buying them at market prices,
14137,qL4DvHZUPfc,"The fact that indian IT companies buying back shares. Instead of that atleast increase the salary of entry level jobs, it&#39;s been the same from past 20 yrs upto my knowledge. Being micer in giving salary and then buying back shares. The money which is earned by all these freshers yoy.",
14138,qL4DvHZUPfc,Terrific video,
14139,qL4DvHZUPfc,Amazing content but you need to convince mister Mehta to invest more in Think School because with that much money in his pocket he loosing out on an amazing investment 😂,
14140,qL4DvHZUPfc,Nothing stay still even the earth,
14141,qL4DvHZUPfc,"Hmmm, nothing is impermanent 😔",
14142,qL4DvHZUPfc,"<a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=10m07s"">10:07</a> Assuming the price of the share doesn&#39;t change ??? What are you guys on about ? Has paytm paid you guys to misguide innocent people ?",
14143,qL4DvHZUPfc,"<a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=9m20s"">9:20</a> example of EPS is very delusional. If the company buys back shares, the amount has to be paid out of profits. You can&#39;t just subtract the shares quantity and not care about the funds to buy. This is a very loose analysis.",
14144,qL4DvHZUPfc,"Them not using ipo funds to buyback is a different truth. After the buyback is complete thro&#39; investor money or profits, ipo profits would dissolve in companies&#39; balance sheet as other income. And they would profit in net.",
14145,qL4DvHZUPfc,Paytm is a fraud company,
14146,qL4DvHZUPfc,pune cha ganesh bhau always rocking,
14147,qL4DvHZUPfc,"*why you forget dividend distribution tax !!😢<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=6m40s"">6:40</a>  dividend would not be 100 rs bro",
14148,qL4DvHZUPfc,Nothing just trying to create fake demand of their stock... Fair value of this stock is 30-50 Rs only and this champ compares Paytm with Bajaj fiance <br><br>BF started his stock journey from 2-3 Rs to 8000 this stock will go from 2000 to 20 rs,
14149,qL4DvHZUPfc,"Why all billionaire are lossing there. Wealth , like Elon Musk and Jeff and now Hui ka Yan please make video (case study)",
14150,qL4DvHZUPfc,"I have done Fixed Deposit with Paytm Payment <a href=""http://bank.is/"">Bank.Is</a> there anything for me to worry about?And Some Money in In Wallet Also.",
14151,qL4DvHZUPfc,&quot;What seems to us as bitter trials are often blessings in disguise.&quot; -Oscar Wilde,
14152,qL4DvHZUPfc,I want to ask did short term capital gain or long term gain didn&#39;t apply to buyback,
14153,qL4DvHZUPfc,Thank you for sharing,
14154,qL4DvHZUPfc,Always the best...,
14155,qL4DvHZUPfc,"Kiss your W&#39;s and Bite your V&#39;s. @<a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=1m26s"">1:26</a>  &quot;Strategies behind these giant MOVES in the market&quot;. Moves sounds like Moose. Just a humble feedback. AMAZING CONTENT!",
14156,qL4DvHZUPfc,"bhai tujhe news headlines &#39;?&#39; ke saath use karne ki zaroorat nahi hai, hum waise hi dekh lenge",
14157,qL4DvHZUPfc,Dislike for including modi and Sachin in thumbnail,
14158,qL4DvHZUPfc,Please make a documentary on euro,
14159,qL4DvHZUPfc,"IF ITS NOT PROFITABLE, HOW DID SEBI ALLOW THEM TO PROCEED WITH THEIR IP0",
14160,qL4DvHZUPfc,"1. Let us assume I have a plot of 100 Acres and I divide that plat into 100 plots, with each plot having a size of 1 acre. (Statrtup Equity 100%)<br>2. Now I sell 60 plots at a price of 1 crore each and keep remaining 40 plots for myself. (Equivalent to IPO) [Also, I gained 60 crore rupees]<br>3. Now 60 people have bought those 60 plots, but instead of gaining value, those plots start loosing value, assume current value of 50 Lakh/plot. (Consider this as falling stock price )<br>4. Now I decide to buyback the land at Rupees 75 lakh/plot and I decide to buyback let’s say all my plots back. (buyback)<br>5. Now Understand the calculation and how the initial owner made money.<br>			Total land sold 		= 60 acres<br>			Money gained 		= 60 x 1 crore		= 60 crore<br>			Total land bought		= 60 acres<br>			Money lost			= 60 x .75 crore	= 45 crore<br>			Total Land lost		= 0 acre<br>			Total money gained	= 60 - 45 		= 15 crore<br><br>@thinkschool",
14161,qL4DvHZUPfc,Amazing how you explain concepts with news. Best channel.,
14162,qL4DvHZUPfc,"@Gaurav, a small suggestion while calling out the sponsor.<br>You can use:<br>&quot;This video is brought to you by XYZ, more about XYZ at the end of the video&quot;<br><br>Instead of:<br>&quot;This video is brought to you by XYZ, but more about this at the end of the video&quot;.<br><br>The suggestion basically mentions the sponsor twice using the same time increasing recall and removes a negative word &#39;but&#39; making video watching experience better .",
14163,qL4DvHZUPfc,That I know... When Paytm announced ipo price... Worst 🤷,
14164,qL4DvHZUPfc,So what is the hidden truth behind the buyback?<br><br>Disappointed with this video.,
14165,qL4DvHZUPfc,Your content is awesome.,
14166,qL4DvHZUPfc,Paytm Vijay is a corporate criminal. In 2021 he issued IPO shares for 2100 Rs and it fell well under 600 Rs. Now he is buying back those shares at the price of 850. Those who have invested 2100 per share were fooled by Vijay. I expect this company to shut it&#39;s business soon,
14167,qL4DvHZUPfc,Paytm is scamming it&#39;s Investor because strategy using Stock market The values of stock decrease because the company has no profit The Stock market &quot; Buy Back Strategy&quot; It&#39;s scam because the own company sell its own share and buy it in IPO more over SEBI should be monitored the start up company The Buy back move is scare for Investors of stock market and Think school 🏫 explore Paytm IPO strategy - Buy back move and it&#39;s case studies with an example on IPO stock Exchange Thank U Ganesh Prasad anna for exploring Stock market IPO strategy with research analysis in simple explanation we want more case studies on Macro economics in daily life business,
14168,qL4DvHZUPfc,"Bro,  do one video on supply chain management.",
14169,qL4DvHZUPfc,"I have been following you for a long time and I appreciate your content.<br>The example given by you in video is not correct <br>Let go through this<br>Outstanding shares - 10000<br>MP - ₹70<br><br>Dividend scenario- 764.1 👍<br><br>Buyback at 105<br>Amount available after taxes - ₹76700<br>Number of shares that can bought back - 700, i.e., 7%<br><br>So, hypothetically Mr Mehta had 10 shares<br>Share buyback - 0.7*105 = 73.5<br>Shares left - 9.3*70 = 651<br>Total Amount = 724.5",
14170,qL4DvHZUPfc,Why modi photo in the thumbnail?🤦🏻‍♂️,
14171,qL4DvHZUPfc,Mistake. 105 is at 5% premium not 50% Please fix the error,
14172,qL4DvHZUPfc,"But the Paytm is buying shares from open market not on tender basis...if Paytm buys through open market the investor won&#39;t get any profit the company will be in profit even though they won&#39;t buy with IPO amount....anyhow the shares are trading at 500 odd levels they can easily buy,. then where gonna the retail investor gonna benefit from it?",
14173,qL4DvHZUPfc,"IMP of Video<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=0m48s"">0:48</a>, 21 Dec 2022 Paytm decide for buyback share 850 Cr Price Per Share 810 At 52% premium<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=2m05s"">2:05</a>, Company buyback plan explain Transfer excess cash to share holder<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=2m48s"">2:48</a>, Advantage of Buyback 1. Company making Profit, 2. Cares about investor return 3. Expected to share price shut to buyback price<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=4m25s"">4:25</a>, Buyback depend of the company nature <br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=5m51s"">5:51</a>, Tax efficient way to distribute returns, Explain dividend vs Buy Back<br><a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=8m47s"">8:47</a>, Improve their financial indicators 1. PE Ratio 2. EPS",
14174,qL4DvHZUPfc,"You did not cover the buyback route Paytm took which was Open Market, vs the tender route which is actually more beneficial to shareholders.",
14175,qL4DvHZUPfc,this was your first video that I was not able to fully understand🤔😭😭😭,
14176,qL4DvHZUPfc,❤️❤️🙏,
14177,qL4DvHZUPfc,Never trust Paytm,
14178,qL4DvHZUPfc,"Think School - this is not how PE is calculated , please do revisit it",
14179,qL4DvHZUPfc,I always listen to it as Thinks Cool not Think School.,
14180,qL4DvHZUPfc,Use Chatgpt and make money . this topic make video please,
14181,qL4DvHZUPfc,instead of buyback why cant paytm just invest into other companies such as profit maitaining companies which would provide them financial aid,
14182,qL4DvHZUPfc,"i wish you would use USD instead of Crores, cause to understand everything i have to multiply a lot<br>just a suggestion",
14183,qL4DvHZUPfc,"Can anyone explain me <a href=""https://www.youtube.com/watch?v=qL4DvHZUPfc&amp;t=09m40s"">09:40</a> <br>what is 5000 cr profit is it previous quarter profit or anual profit of the company,<br>what is 100 shares <br>is it total number of shares available in the market or total shares of the company ?<br>T i a",
14184,qL4DvHZUPfc,The promoter holding in PayTm is 0% and with buyback it will increase. This is give a little boost and trust in the stock probably.,
14185,qL4DvHZUPfc,Pahli baat to open market buy back hai to koi distribution of profit nhi hua hai sirf shares kam hone se ownership improve hogi to tax efficient bla bla hai idhar,
14186,qL4DvHZUPfc,You should change the thumbnail.,
14187,qL4DvHZUPfc,Paytm is a master of wrong decisions... but it is backed by Ali baba,
14188,qL4DvHZUPfc,Sir big fan.. i request you to make a. Video on the house of tata.. how did it become india’s most valued corporation,
14189,qL4DvHZUPfc,"I use Paytm payment banks . It has two benefits,provide interest, and no transactions headache in our bank statement. And Paytm wallet is best.",
14190,qL4DvHZUPfc,I think you missed Dividend distribution tax component in computation. That should be included in dividend payout calculations for comparison. Correct me if I am wrong,
14191,qL4DvHZUPfc,"Ganesh I salute you bro, your teaching skills is top notch and your clarity of thoughts is outstanding. It&#39;s always a pleasure to watch your videos ❤️ keep up the great work.",
14192,qL4DvHZUPfc,can&#39;t it be considered as short selling our own company shares ?,
14193,qL4DvHZUPfc,Phone pe is good than anyone in every manner,
14194,qL4DvHZUPfc,The video was good but you forgot the fact that it was an open market offer and not a tender offer.<br>Which means Paytm can buyback its shares from market at any price upto a max of Rs 810 and until now it hasn&#39;t even reached above rs 600 yet,
14195,qL4DvHZUPfc,Dude for example 18% of the inclusive gst for 10000 is 1525.42 but for exclusive tax it is 1800 . There’s huge difference in those values. The calculations are wrong in the video either way,
14196,qL4DvHZUPfc,"Hi bro i am a student from chennai...... I am u r subscriber since a year. i have been regularly following u r videos nd able to acquire tons of knowledge regarding the bussiness models, strategies nd ect. A small request frm me if possible pls regularly update videos in Tamil at Thnik school tamil so that it will be a great source of Learnings for students who have english has a barrier. I am trying my best to help other students to gain knowledge regarding the bussiness concepts. But if u r videos are available in Tamil it will Defently reach out to a great extent.✌️",
14197,qL4DvHZUPfc,Almost 40% doen per share woah,
14198,qL4DvHZUPfc,Think school u r just amazing..how should i thankyou..u make us understand every concept crystal clear with broad and  proper visualisation and explanation. Hats off to you sir..keep 🌟,
14199,qL4DvHZUPfc,@think school - This approach of unnecessarily giving 100s of examples to explain the case study is really very boring and monotonous. You often deviate from the Topic by sharing these Silly EXAMPLES and spend 90% of the time on examples rather than explaining the case. This not only makes your Video lengthy but Boring as well. An ideal case  study has 3 Aspects - 1.) Background of the problem 2.) Problem Statement  3.) Solution  4.) the Impact of the Case on the viewers/audience. Your case studies miss most of the key ingredients and Focus on those Silly examples of - &quot;if Ram buys 100 shares of Rs. 10 each it will bring Rs. 1000&quot;...These examples are really stupid as every layman understands these things. You waste your&#39;s and our time by quoting More examples than Required.,
14200,nPrVYCtJfgQ,Social media reulation,
14201,nPrVYCtJfgQ,"Sir, could you make a vedio regarding CPA,2019",
14202,nPrVYCtJfgQ,Good analysis,
14203,nPrVYCtJfgQ,Wonderful content,
14204,nPrVYCtJfgQ,"<a href=""https://youtu.be/o6lFCb7Yhsg"">https://youtu.be/o6lFCb7Yhsg</a>",
14205,nPrVYCtJfgQ,Absolute Freedom of Speech is impossible.,
14206,nPrVYCtJfgQ,hey Ganesh I really appriciate your efforts to make very good videos for us <br>I have a request please make a video on andrew tate strategy on going viral,
14207,nPrVYCtJfgQ,Who will decide the labeling of a monkey?,
14208,nPrVYCtJfgQ,Bhai.. bohot dil laga ke sikhata hai tu 🙏,
14209,nPrVYCtJfgQ,You are too diplomatic to speak truth. Looks like you chose money over morality. At least have guts to quote twitter’s founder that Twitter employees are leftist. Censorship was mostly targeted towards right wing.,
14210,nPrVYCtJfgQ,Hate speech is great. It might teach people how to not listen to idiots while they remain vocal instead of silencing them. You can not filter bad from good if you never encounter bad.,
14211,nPrVYCtJfgQ,So the solution is: Elon should buy our education system to turn millions of dumb monkeys into humans capable of operating their free speech.,
14212,nPrVYCtJfgQ,"bro.. your research needs to include listening to the &#39;other side&#39;, including those people that MSM says are &#39;far right&#39;, &#39;extremists&#39;, &#39;hateful bigots&#39;, etc. because then you realise those are actually smears on mostly moderate-thinking/centrist people trying to speak out on shenanigans. it&#39;s all part of US domestic politics/power struggles, and you&#39;re getting swept/up fooled by one side&#39;s propaganda.",
14213,nPrVYCtJfgQ,Damn that rant was good,
14214,nPrVYCtJfgQ,"<a href=""https://www.youtube.com/watch?v=nPrVYCtJfgQ&amp;t=7m45s"">7:45</a> And this is what gives rise to? Bhuds? What did he say?",
14215,nPrVYCtJfgQ,I guess MKBHD was right!<br>YouTube IS the only S tier platform in the market right now.,
14216,nPrVYCtJfgQ,Good,
14217,nPrVYCtJfgQ,Why only one like i avail? <br>Why not many?<br>Kind off content ! hats off!,
14218,nPrVYCtJfgQ,I always allighned with your videos. But I have a point of difference with this one. You have mentioned about a fine line which cannot be defined. If the argument of loaded guns in the hands of sightly evolved monkey is right then how could we justify equal voting rights to every citizen. Shouldn&#39;t we filter that also based on lot of parameters? But we can&#39;t right.,
14219,nPrVYCtJfgQ,I disagree with the fact that only some people should free speech because if only selected people have it that would turn out be dictatorship but with extra steps.,
14220,nPrVYCtJfgQ,How can people dislike such a great piece of content.,
14221,nPrVYCtJfgQ,Dude I have the exact same T shirt from Wrogn!!<br><br>I feel Elon Musk is too overrated by the US. In our country we consider billionaires are forerunners in developing the nation. This guy is too arrogant and dont care about the people’s priorities.<br>I mean who told you we want to go to Mars. We love our planet. Stop planning stupid missions just to fulfill your ego. The same is the case with Twitter’s takeover. Who asked you to worry about free speech.<br>I think we as investors must question his decisions. He is a billionaire because of invested wealth and not accumulated wealth nor assets,
14222,nPrVYCtJfgQ,"I say buying Twitter  by Elon musk  has it&#39;s own Republican politics,  after his buying Twitter  he reopened Donalad trump&#39;s account...soon Twitter will be closed or temporarily closed before USA election  ,this will happen  I bet",
14223,nPrVYCtJfgQ,Don&#39;t use click baits in thumbnails  please,
14224,nPrVYCtJfgQ,I disagree with your freedom of speech take. FOS should be available to all. As it allows good and bad ideas to surface. <br><br>Saying only a select few should have FOS is the same as saying only a select few intellectuals should be allowed to vote,
14225,nPrVYCtJfgQ,"This video is very disappointing, to call all people who air their opinion as trolls sounds so much like the old mainstream media . You can do better than this. Once a Youtuber gets famous he becomes elitist",
14226,nPrVYCtJfgQ,"The monkey analogy is incorrect for 2 reasons: <br>1.  Unlike those the monkey shoots at, the people in twitter can choose to filter out and see tweets only from people they want to follow. <br>2. You assume you or some committee of moderators can tell what misinfo is. It has only resulted in political capture and sinecures for otherwise unemployables.",
14227,nPrVYCtJfgQ,🤔?       %🍒=🔥⚡ <br>🌳+×+÷=🥤🥃🥫🍾🍸🖼ྱ♡ཽཾུ🤩😂😅😂😁🤣😍you🤯100%-5.2,
14228,nPrVYCtJfgQ,What&#39;s Groups are Uncontrolled they are completely free speech,
14229,nPrVYCtJfgQ,No BJP No Congress<br>ONLY HINDUTVA!!,
14230,nPrVYCtJfgQ,If Elon kush should have taken you as an advisor in his company Twitter acquisition wouldn&#39;t have taken place for sure... Amazingly explained ...,
14231,nPrVYCtJfgQ,good to know you are not  a bhakt,
14232,nPrVYCtJfgQ,You got wrong definition of free speech bro,
14233,nPrVYCtJfgQ,It is undoubtedly an attempt to close Twitter,
14234,nPrVYCtJfgQ,"Thinkschool is usually pretty good but they are absolutely completely wrong on this one.<br>1. yes, the description of echo chambers and how they can cause riots is accurate. But the fact that algorithms are designed to promote this for business interest is absolutely wrong., The algortihms are designed this way to profit USA causing instability in countries they like to topple to loot resources. Like by doing Arab spring or right now causing unrest in iran etc. before social media, they used to use NGO&#39;s for this purpose, Read the case of Libya for that. <br><br>2. The definition of free speech is wrong. free speech is inhibition of speech by government. it does not apply to private corporations making their own community guidelines to curtail speech. Elon is talking about US and EU government interference in social media platforms being removed and not making the platform free for all. Which is why USA and EU have totally lost their minds and are threatening to ban twitter altogether.<br><br>3. Read manufacturing consent by Naom Chomsky to understand what this entire thing is., Briefly - defence contractors and wall street pays donations to politicians in USA. Politicians start wars to make money for defence contractors. The resulting economic disruption means that fed can raise rates and dollar becomes stronger and in the swinging market, wall street makes money. At the same time energy companies and other giant companies get benefit as USa and Eu loot resources from these war torn countries. the same fed rate hikes that strenghten dollar, weaken other currencies and cause recession all over the world. But because west has a stronger labour market it didnt affect them till now. Since 2008, developing countries have turned the tables but that is a separate story.<br><br>Now the politicians create these wars through social media. But how? Look, the same corporations that profit from wars and give donations to politicians also control western media - through advertising. western media then structures itself to only hire people that spread propaganda that supports and justifies USA wars and bashes any country that disagrees even a little bit. You dont have to curtail speech when you can control the thoughts of people. because what they need is support from their own people to spread the narrative that their brutal wars are &quot;justified&quot;.<br><br>But social media is different. On this every person can speak. So here the western governments have their own bots to spread narratives and departments that remove any content that disagrees with them, Just recently there was a report that Department of Homeland security in USA was purging posts that countered western narrative of Ukraine war. And they use advertisers to pressure social media to maintain algorithms that favor this narrative as well.<br><br>Some platforms are able to maintain echo bubbles of two different groups on the same plaform who rarely converse with each other. Google has been able to maintain that., But in USA most platforms have gone further than that. Just like media in west has divided itself into left and rigth, dem and repub, so has social media. Which means that advertisers.corporations supporting dems buy ads on certain social media platforms which makes that platform dem leaning and vice versa with repubs. Facebook has become more and more repub leaning and twitter had become more and more left leaning.<br><br>But now  the platforms are no longer restricted to USA. They have spread out into the world. and the narrative in these countries will be totally different from USA. Now USA has been trying to use these platforms to spread their own narrative and suppressing everyone else. This has caused these platforms to not be very popular elsewhere and reports of these riots caused through these platforms have given them a serious reputational blow. At the same time, these other countries have started their own platforms which support their narrative and are gaining popularity world wide and coming back and causing dents in western narrative when their own citizens use it. That is why all this banning nonsense starts.<br><br>So this causes a fundamental problem. Now businesses only care about making more and more money. So they have noticed two things.<br>1. because of political influences domestically, they have to ban all the users who dont politically agree with the echo chamber they support. Like twitter banned most trump supporters.<br>2. Because of inernational geopolitics they get banned from other countries.<br>In both cases they are losing users and at the same time are facing more competition as new platforms pop up. Eg trump starting truth social. In the meantime, the social divide keeps growing. But so does the gvt control on the platform. So even the users on it cant speak their minds due to  fear of censorship and they lose interest and engagement declines and they move to new platforms who are at the beginning of this cycle. That is what is happening with facebook. And as the engagement declines, advertisers pull out and revenue drops and these companies fail. We are seeing the start of that for many social media companies.<br><br>So to stay ahead of this game, they are looking for ways to change all of this. And it basically comes down to something that sounds like an oxymoron but isnt. To get more advertising revenue through higher engagement, these companies have to come out from under the control of advertisers. They need to flip the balance. Instead of advertisers/corporations-politician nexus aka deep state controlling the platform, the platform needs to control advetisers. But that means massive disruption, advertisers pulling our, social media company finding a way to remain profitable regardless, expanding to new countries and more people joining and advertisers coming back on the social media company&#39;s terms. <br><br>And this is good for countries like India because then our side of the story gets told and counters western propaganda.  But for that, these bubbles need to burst, people from different political ideologies and countries need to be put on the platform and algorithm needs to be designed to promote interaction between them. Echo chambers drive one kind of engagement. But bursting of these echo bubbles cause another kind of engagement which is good for growth of the platform and good for society as well. And That is what Elon is trying to do - remove the deep state censorship from social media. he is not sitting there trying to resolve the free speech debate. <br><br>As for that debate, I completely disagree with you there. You suggest that botched censorship of social media should beexcused because algorithm cannot decide morality of free speech. My argument is that that is why it shouldnt decide anything. We already have laws regarding what kind of speech is allowed. When you are walking on the street, you are pretty much allowed to say a lot of things except threaten someone, slander someone, or say incendiary things etc. So if social media companies want to operate in a country, they have to follow that countries regulations of free speech. As for international content, maximum possible allowance of free speech needs to be achieved between countries. It may not be perfect but making this sytem 1000 times better than what it is right now is really not that hard.<br><br>PS since he sold a bunch of his shares to raise the capital for the purchase, I have a sneaking suspicion that he purposefully id driving the stocks down so he can buy them back at a lower price before he actually makes the platform successful and their value rises again.",
14235,nPrVYCtJfgQ,You perfectly mentioned that censorship is necessary and i kinda agree to it. Can you really say that Twitter was applying censorship equally for different political and religious groups??,
14236,nPrVYCtJfgQ,"Well Itotally agree with the argument of echo chambers. But why the platform operators are trying suppress on particular ideology??!!<br>Also, the report says Twitter is the platform of &quot;hate speech&quot; and it has shot up 4 times; please ask the publisher to define hate speech!",
14237,nPrVYCtJfgQ,"Elon knows, Facebook and insta is shitcoz I love Twitter with youtu5",
14238,nPrVYCtJfgQ,"Humans are not monkeys. You support support censorship, who should then censor? By the way who sponsored your video?",
14239,nPrVYCtJfgQ,Well man listen you&#39;re just scratching the tip of the iceberg. Please listen to the Joe Rogan episode with the former twitter management. They have accepted to be suppressing any right wing or conservative views. Involvement of cambridge analytica to target ads during 2019 elections hired by congress against bjp. Facebook blocked roughly some 20 crore pages targeting a particular side. Don&#39;t touch politics if you&#39;re not gonna narrate a full story. Nobody liked unseen passages.,
14240,nPrVYCtJfgQ,You are so wrong about Elon buying Twitter. Don&#39;t get your research from western universities and media. They lie lie and lie,
14241,nPrVYCtJfgQ,So someone with 2.7M followers is always right? Not someone who has 5. Also you never explained how Twitter arrived at the magic $8.00?,
14242,nPrVYCtJfgQ,"I must say Crypto and BTC is the  investment anyone can invest on right now. I bought BTC  in February 2020, 1 BTC cost 0.003 until the end of March 2022. With a transition of 2.011 and 2.012 BTC...",
14243,nPrVYCtJfgQ,Elon Musk successful in his endeavor in Science related Areas. This doesn&#39;t mean he should be successful in every venture &amp; adventure in other unrelated areas.<br>Elon Baba should be having either a Suicidal plan or someone is financing his adventure to Clip wings of Twitter wings.<br>Elon Musk probably shot the Messenger for a Reason or Just to have FUN... <br>Unlimited money &amp; success sometimes turn a Saint into a Demon for Self &amp; Society 👿👿👿...,
14244,nPrVYCtJfgQ,"Wishing your channel to grow further... <br>The monkey example was well thought.. However, who decides how&#39;s the monkey and how&#39;s not? The Govt? Elon Musk, the Supreme court? There is always a bias.. <br><br>Exactly right about the people management issue. Proficiency in tech and science doesn&#39;t necessarily translate to understanding people..  those are different topics.. different experiences are needed for each..",
